NP_013323.1	NP_593770.1	78.2
NP_013323.1	NP_593770.1	48.1
NP_013323.1	NP_593770.1	39.7
NP_013323.1	NP_593770.1	34.7
NP_013323.1	NP_593770.1	31.6
NP_013323.1	NP_592910.2	72.0
NP_013323.1	NP_592910.2	71.6
NP_013323.1	NP_592910.2	53.1
NP_013323.1	NP_592910.2	50.8
NP_013323.1	NP_592910.2	41.6
NP_013323.1	NP_592910.2	40.4
NP_013323.1	NP_594674.1	57.4
NP_013323.1	NP_594674.1	43.5
NP_013323.1	NP_594674.1	33.9
NP_013323.1	NP_594674.1	32.7
NP_013323.1	NP_593161.1	50.8
NP_013323.1	NP_593161.1	41.2
NP_013323.1	NP_593161.1	32.0
NP_013323.1	NP_594958.1	48.9
NP_013323.1	NP_594958.1	48.9
NP_013323.1	NP_594958.1	42.7
NP_013323.1	NP_593560.1	48.1
NP_013323.1	NP_593560.1	43.5
NP_013323.1	NP_593560.1	43.5
NP_013323.1	NP_595081.1	45.8
NP_013323.1	NP_595081.1	42.7
NP_013323.1	NP_595081.1	39.3
NP_013323.1	NP_595081.1	38.1
NP_013323.1	NP_593175.1	41.2
NP_013323.1	NP_593175.1	40.4
NP_013323.1	NP_593175.1	37.7
NP_013323.1	NP_595729.1	34.7
NP_014252.2	NP_596422.1	45.1
NP_014252.2	NP_594151.1	41.2
NP_011320.3	NP_593669.1	1270.0
NP_011320.3	NP_593669.1	49.7
NP_011325.1	NP_593770.1	33.5
NP_011325.1	NP_593560.1	32.7
NP_011325.1	NP_593560.1	32.7
NP_011325.1	NP_592910.2	32.0
NP_011325.1	NP_593175.1	30.8
NP_010136.1	NP_587902.1	103.0
NP_010136.1	NP_587902.1	87.0
NP_010136.1	NP_587902.1	65.5
NP_010136.1	NP_587902.1	63.9
NP_010136.1	NP_587902.1	37.0
NP_010136.1	NP_595604.1	101.0
NP_010136.1	NP_595604.1	100.0
NP_010136.1	NP_595604.1	82.4
NP_010136.1	NP_595604.1	65.1
NP_010136.1	NP_595604.1	58.5
NP_010136.1	NP_592910.2	94.0
NP_010136.1	NP_592910.2	84.7
NP_010136.1	NP_593770.1	86.7
NP_010136.1	NP_593770.1	70.5
NP_010136.1	NP_593770.1	39.7
NP_010136.1	NP_595081.1	57.4
NP_010136.1	NP_595081.1	45.4
NP_010136.1	NP_594674.1	57.8
NP_010136.1	NP_594674.1	35.8
NP_010136.1	NP_595729.1	51.6
NP_010136.1	NP_593175.1	46.6
NP_010136.1	NP_593175.1	45.1
NP_010136.1	NP_593175.1	42.0
NP_010136.1	NP_593175.1	40.8
NP_010136.1	NP_593560.1	46.2
NP_010136.1	NP_593560.1	46.2
NP_010136.1	NP_594958.1	42.4
NP_010136.1	NP_594958.1	38.1
NP_010136.1	NP_594958.1	38.1
NP_010136.1	NP_594958.1	37.0
NP_010136.1	NP_596382.1	32.7
NP_010136.1	NP_593161.1	32.3
NP_014496.2	NP_594622.1	32.7
NP_014502.1	NP_595451.1	167.0
NP_010096.1	NP_593151.1	79.7
NP_010096.1	NP_593151.1	35.0
NP_010096.1	NP_593151.1	33.9
NP_009757.1	NP_587902.1	556.0
NP_009757.1	NP_592910.2	127.0
NP_009757.1	NP_592910.2	116.0
NP_009757.1	NP_592910.2	106.0
NP_009757.1	NP_592910.2	99.0
NP_009757.1	NP_592910.2	89.4
NP_009757.1	NP_592910.2	48.9
NP_009757.1	NP_592910.2	38.9
NP_009757.1	NP_595604.1	108.0
NP_009757.1	NP_595604.1	101.0
NP_009757.1	NP_595604.1	89.7
NP_009757.1	NP_595604.1	32.0
NP_009757.1	NP_593770.1	100.0
NP_009757.1	NP_593770.1	92.4
NP_009757.1	NP_593770.1	77.4
NP_009757.1	NP_593175.1	61.6
NP_009757.1	NP_593175.1	60.1
NP_009757.1	NP_593175.1	46.6
NP_009757.1	NP_595729.1	61.2
NP_009757.1	NP_594958.1	58.9
NP_009757.1	NP_594958.1	46.6
NP_009757.1	NP_594958.1	44.7
NP_009757.1	NP_594958.1	39.7
NP_009757.1	NP_594958.1	39.3
NP_009757.1	NP_594958.1	33.1
NP_009757.1	NP_593560.1	57.0
NP_009757.1	NP_593560.1	44.7
NP_009757.1	NP_593560.1	37.4
NP_009757.1	NP_593560.1	33.9
NP_009757.1	NP_593560.1	31.6
NP_009757.1	NP_594674.1	52.0
NP_009757.1	NP_594674.1	46.2
NP_009757.1	NP_594674.1	45.8
NP_009757.1	NP_594674.1	41.2
NP_009757.1	NP_594674.1	38.1
NP_009757.1	NP_595081.1	50.1
NP_009757.1	NP_595081.1	43.9
NP_009757.1	NP_595081.1	40.4
NP_009757.1	NP_593161.1	45.1
NP_009757.1	NP_593161.1	43.5
NP_009757.1	NP_593161.1	41.2
NP_009757.1	NP_587940.1	43.5
NP_009757.1	NP_587940.1	40.8
NP_009757.1	NP_587940.1	40.0
NP_009757.1	NP_596382.1	42.7
NP_009757.1	NP_596382.1	32.7
NP_009757.1	NP_593006.1	35.8
NP_009757.1	NP_596201.1	32.0
NP_013663.1	NP_594414.1	234.0
NP_013663.1	NP_594414.1	129.0
NP_011511.3	NP_595604.1	67.4
NP_011511.3	NP_595604.1	40.8
NP_011511.3	NP_587902.1	58.5
NP_011511.3	NP_587902.1	48.9
NP_011511.3	NP_587902.1	44.7
NP_011511.3	NP_587902.1	42.0
NP_011511.3	NP_587902.1	31.6
NP_011511.3	NP_593770.1	48.9
NP_011511.3	NP_593770.1	45.1
NP_011511.3	NP_592910.2	48.9
NP_011511.3	NP_592910.2	43.9
NP_011511.3	NP_592910.2	42.7
NP_011511.3	NP_592910.2	38.5
NP_011511.3	NP_594958.1	47.8
NP_011511.3	NP_593161.1	39.7
NP_011511.3	NP_593560.1	38.5
NP_011511.3	NP_594674.1	34.7
NP_011511.3	NP_594674.1	31.6
NP_011511.3	NP_595081.1	33.5
NP_011511.3	NP_593175.1	31.2
NP_012003.1	NP_595760.1	320.0
NP_012003.1	NP_593464.1	55.8
NP_012003.1	NP_593754.1	55.8
NP_012003.1	NP_595486.1	49.7
NP_012003.1	NP_595486.1	32.0
NP_012003.1	NP_593081.2	49.3
NP_012003.1	NP_593642.1	46.6
NP_012003.1	NP_594517.1	45.8
NP_012003.1	NP_588234.1	45.8
NP_012003.1	NP_596626.1	45.1
NP_012003.1	NP_587830.1	44.3
NP_012003.1	NP_588283.1	42.0
NP_012003.1	NP_588360.1	38.5
NP_012003.1	NP_594009.1	36.2
NP_012003.1	NP_593830.1	33.9
NP_013824.1	NP_594301.1	31.6
NP_010877.3	NP_594159.1	40.8
NP_010877.3	NP_594398.1	35.0
NP_010877.3	NP_596760.1	35.4
NP_010877.3	NP_595409.1	31.6
NP_010877.3	NP_595409.1	31.6
NP_010877.3	NP_595409.1	31.6
NP_010877.3	NP_595409.1	31.6
NP_010877.3	NP_595409.1	31.6
NP_010282.3	NP_593314.1	49.7
NP_009831.3	NP_593669.1	32.7
NP_009373.1	NP_595402.1	443.0
NP_009373.1	NP_593629.1	33.5
NP_014971.1	NP_595402.1	441.0
NP_014971.1	NP_593182.1	35.0
NP_014587.1	NP_587745.1	86.7
NP_014587.1	NP_595592.1	49.3
NP_014587.1	NP_596004.1	37.7
NP_014587.1	NP_596213.1	36.6
NP_014587.1	NP_596376.1	33.5
NP_014587.1	NP_594437.1	32.3
NP_014849.3	NP_594268.1	422.0
NP_013461.1	NP_594861.1	60.5
NP_013461.1	NP_594861.1	42.4
NP_013461.1	NP_596356.2	44.7
NP_010784.1	NP_588564.1	356.0
NP_014621.1	NP_594510.1	313.0
NP_013297.1	NP_593175.1	38.9
NP_013297.1	NP_595729.1	36.2
NP_013297.1	NP_595604.1	35.8
NP_013297.1	NP_595604.1	33.9
NP_013297.1	NP_592910.2	35.8
NP_013297.1	NP_595081.1	32.3
NP_013297.1	NP_593770.1	31.2
NP_013064.1	NP_593770.1	30.4
NP_011588.3	NP_594613.1	78.2
NP_011588.3	NP_595699.1	37.0
NP_012243.3	NP_588324.1	320.0
NP_010946.3	NP_594151.1	73.2
NP_010439.1	NP_596532.1	216.0
NP_010439.1	NP_595437.1	197.0
NP_015174.1	NP_595604.1	419.0
NP_015174.1	NP_593770.1	108.0
NP_015174.1	NP_587902.1	94.7
NP_015174.1	NP_587902.1	94.0
NP_015174.1	NP_587902.1	64.3
NP_015174.1	NP_587902.1	35.8
NP_015174.1	NP_592910.2	74.7
NP_015174.1	NP_592910.2	61.6
NP_015174.1	NP_592910.2	60.8
NP_015174.1	NP_592910.2	56.6
NP_015174.1	NP_592910.2	43.9
NP_015174.1	NP_594674.1	51.6
NP_015174.1	NP_594674.1	48.1
NP_015174.1	NP_596382.1	47.4
NP_015174.1	NP_593560.1	47.0
NP_015174.1	NP_593560.1	45.8
NP_015174.1	NP_593560.1	31.2
NP_015174.1	NP_593175.1	45.8
NP_015174.1	NP_594958.1	42.7
NP_015174.1	NP_594958.1	40.8
NP_015174.1	NP_594958.1	37.4
NP_015174.1	NP_593161.1	43.1
NP_015174.1	NP_593161.1	38.9
NP_015174.1	NP_593161.1	33.5
NP_015174.1	NP_595729.1	42.0
NP_015174.1	NP_595729.1	38.9
NP_015174.1	NP_595081.1	41.6
NP_015174.1	NP_595081.1	33.5
NP_015174.1	NP_595081.1	31.2
NP_015174.1	NP_593006.1	31.2
NP_015174.1	NP_596201.1	30.4
NP_009404.1	NP_595092.1	402.0
NP_011091.1	NP_594861.1	407.0
NP_011091.1	NP_595385.1	374.0
NP_011091.1	NP_588091.1	260.0
NP_011091.1	NP_594290.1	231.0
NP_011091.1	NP_593038.2	201.0
NP_009734.1	NP_592910.2	75.1
NP_009734.1	NP_592910.2	49.3
NP_009734.1	NP_587902.1	65.1
NP_009734.1	NP_587902.1	60.8
NP_009734.1	NP_587902.1	42.7
NP_009734.1	NP_587902.1	40.4
NP_009734.1	NP_595604.1	58.9
NP_009734.1	NP_595604.1	53.5
NP_009734.1	NP_595604.1	36.6
NP_009734.1	NP_593770.1	56.6
NP_009734.1	NP_593770.1	50.1
NP_009734.1	NP_593770.1	39.7
NP_009734.1	NP_594958.1	56.6
NP_009734.1	NP_593560.1	49.7
NP_009734.1	NP_593560.1	41.6
NP_009734.1	NP_593560.1	39.7
NP_009734.1	NP_593560.1	35.0
NP_009734.1	NP_593161.1	44.3
NP_009734.1	NP_593161.1	38.9
NP_009734.1	NP_593161.1	33.1
NP_009734.1	NP_594674.1	41.2
NP_009734.1	NP_594674.1	34.7
NP_009734.1	NP_593175.1	36.6
NP_009734.1	NP_593175.1	35.4
NP_009734.1	NP_593175.1	32.7
NP_009734.1	NP_596382.1	35.0
NP_009734.1	NP_595729.1	34.7
NP_009734.1	NP_587940.1	32.0
NP_009734.1	NP_595081.1	32.0
NP_009734.1	NP_596201.1	30.4
NP_010277.1	NP_595480.1	639.0
NP_010277.1	NP_588437.1	356.0
NP_010277.1	NP_595870.1	306.0
NP_010277.1	NP_593468.1	163.0
NP_010277.1	NP_587770.1	135.0
NP_010277.1	NP_594690.1	127.0
NP_010277.1	NP_594449.2	39.3
NP_012951.1	NP_588203.1	288.0
NP_010587.1	NP_595441.1	275.0
NP_010587.1	NP_595441.1	155.0
NP_011051.3	NP_596534.1	154.0
NP_011051.3	NP_593974.1	37.0
NP_011051.3	NP_593974.1	32.0
NP_011051.3	NP_594966.1	32.3
NP_011919.1	NP_587815.1	39.7
NP_010589.3	NP_595318.2	47.8
NP_010589.3	NP_593170.1	40.8
NP_010589.3	NP_592804.2	34.3
NP_010686.1	NP_592910.2	32.0
NP_010686.1	NP_587902.1	31.2
NP_012140.1	NP_594861.1	981.0
NP_012140.1	NP_594861.1	89.0
NP_012140.1	NP_595385.1	360.0
NP_012140.1	NP_588091.1	292.0
NP_012140.1	NP_594290.1	237.0
NP_012140.1	NP_593038.2	181.0
NP_012140.1	NP_596356.2	49.7
NP_013811.1	NP_587902.1	53.1
NP_013811.1	NP_587902.1	31.2
NP_013811.1	NP_592910.2	53.1
NP_013811.1	NP_592910.2	32.7
NP_013811.1	NP_595604.1	44.7
NP_013811.1	NP_595604.1	42.7
NP_013811.1	NP_595081.1	41.2
NP_013811.1	NP_587940.1	38.9
NP_013811.1	NP_593175.1	37.4
NP_013811.1	NP_593175.1	32.3
NP_013811.1	NP_593770.1	36.6
NP_013811.1	NP_594674.1	37.0
NP_013811.1	NP_593810.1	32.7
NP_013811.1	NP_595729.1	32.7
NP_013811.1	NP_593161.1	31.6
NP_010157.1	NP_593468.1	293.0
NP_010157.1	NP_593468.1	210.0
NP_010157.1	NP_593468.1	37.0
NP_010157.1	NP_587770.1	229.0
NP_010157.1	NP_587770.1	165.0
NP_010157.1	NP_595870.1	201.0
NP_010157.1	NP_595870.1	186.0
NP_010157.1	NP_595480.1	197.0
NP_010157.1	NP_595480.1	171.0
NP_010157.1	NP_588437.1	187.0
NP_010157.1	NP_588437.1	187.0
NP_010157.1	NP_594690.1	173.0
NP_010157.1	NP_594690.1	166.0
NP_010157.1	NP_594449.2	36.2
NP_012933.4	NP_594861.1	49.3
NP_012933.4	NP_594861.1	37.4
NP_012933.4	NP_596356.2	43.5
NP_012913.3	NP_594966.1	190.0
NP_012985.3	XP_004001758.1	36.6
NP_014604.1	XP_001713040.1	144.0
NP_013446.1	NP_588501.1	2186.0
NP_015243.1	NP_588091.1	317.0
NP_015243.1	NP_594861.1	310.0
NP_015243.1	NP_594290.1	213.0
NP_015243.1	NP_595385.1	216.0
NP_015243.1	NP_593038.2	196.0
NP_009677.1	NP_587917.1	30.0
NP_009793.1	NP_592910.2	38.1
NP_009793.1	NP_587902.1	30.4
NP_014986.3	NP_596300.1	1681.0
NP_011098.3	NP_594977.1	186.0
NP_012411.1	NP_596422.1	44.7
NP_012411.1	NP_594151.1	45.4
NP_012411.1	NP_594506.1	29.3
NP_012602.3	NP_594449.2	55.8
NP_012602.3	NP_593468.1	40.0
NP_012602.3	NP_588437.1	30.4
NP_014264.1	NP_594535.1	93.6
NP_012623.1	NP_596079.1	177.0
NP_012623.1	NP_587702.1	48.5
NP_014794.3	NP_593101.2	1769.0
NP_014082.1	NP_592910.2	78.2
NP_014082.1	NP_592910.2	73.2
NP_014082.1	NP_592910.2	55.8
NP_014082.1	NP_592910.2	47.4
NP_014082.1	NP_595604.1	73.9
NP_014082.1	NP_595604.1	57.4
NP_014082.1	NP_593161.1	67.4
NP_014082.1	NP_593770.1	63.9
NP_014082.1	NP_593770.1	55.8
NP_014082.1	NP_593770.1	35.4
NP_014082.1	NP_587902.1	62.8
NP_014082.1	NP_587902.1	60.1
NP_014082.1	NP_587902.1	57.4
NP_014082.1	NP_587902.1	47.0
NP_014082.1	NP_587902.1	37.4
NP_014082.1	NP_587902.1	37.4
NP_014082.1	NP_587902.1	31.6
NP_014082.1	NP_594674.1	57.8
NP_014082.1	NP_594674.1	49.3
NP_014082.1	NP_594674.1	36.2
NP_014082.1	NP_594674.1	33.9
NP_014082.1	NP_594958.1	55.1
NP_014082.1	NP_595081.1	54.7
NP_014082.1	NP_595081.1	34.3
NP_014082.1	NP_593560.1	52.4
NP_014082.1	NP_593560.1	47.8
NP_014082.1	NP_593560.1	42.0
NP_014082.1	NP_593560.1	42.0
NP_014082.1	NP_593560.1	39.7
NP_014082.1	NP_587940.1	42.4
NP_014082.1	NP_587940.1	36.6
NP_014082.1	NP_593175.1	42.7
NP_014082.1	NP_593175.1	35.8
NP_014082.1	NP_593175.1	34.7
NP_014082.1	NP_593175.1	31.2
NP_014082.1	NP_592888.1	33.1
NP_014082.1	NP_593810.1	31.6
NP_014082.1	NP_596382.1	31.6
NP_014082.1	NP_595729.1	30.8
NP_014134.1	NP_588331.1	73.6
NP_009386.1	NP_594538.2	45.4
NP_011675.1	NP_593377.1	84.0
NP_011675.1	NP_593377.1	63.2
NP_011675.1	NP_593377.1	53.9
NP_011675.1	NP_593377.1	50.4
NP_011675.1	NP_593377.1	48.9
NP_011675.1	NP_594207.3	66.6
NP_011675.1	NP_594207.3	38.1
NP_011675.1	NP_596721.1	48.1
NP_011675.1	NP_596721.1	33.1
NP_011675.1	NP_594570.1	46.2
NP_011675.1	NP_587917.1	43.1
NP_011675.1	NP_593779.1	41.6
NP_011675.1	NP_593779.1	38.5
NP_011675.1	NP_595396.1	40.4
NP_011675.1	NP_595396.1	37.7
NP_011675.1	NP_593002.1	37.4
NP_014847.3	XP_004001758.1	36.2
NP_014847.3	NP_594861.1	32.0
NP_011082.3	NP_595866.1	85.1
NP_011082.3	NP_595237.1	35.0
NP_014915.3	NP_592910.2	55.5
NP_014915.3	NP_592910.2	52.0
NP_014915.3	NP_592910.2	40.0
NP_014915.3	NP_593770.1	52.0
NP_014915.3	NP_593770.1	38.1
NP_014915.3	NP_587902.1	50.8
NP_014915.3	NP_587902.1	44.7
NP_014915.3	NP_595604.1	45.8
NP_014915.3	NP_595604.1	43.5
NP_014915.3	NP_595604.1	41.2
NP_014915.3	NP_595604.1	36.2
NP_014915.3	NP_594674.1	42.4
NP_014915.3	NP_594674.1	36.6
NP_014915.3	NP_594674.1	32.3
NP_014915.3	NP_593560.1	38.5
NP_014915.3	NP_593161.1	37.7
NP_014915.3	NP_593175.1	34.3
NP_014915.3	NP_594958.1	33.5
NP_014915.3	NP_595729.1	32.0
NP_014915.3	NP_595729.1	31.2
NP_014915.3	NP_595081.1	31.6
NP_012783.1	NP_595616.1	246.0
NP_012783.1	NP_594009.1	154.0
NP_012783.1	NP_593642.1	110.0
NP_012783.1	NP_596626.1	111.0
NP_012783.1	NP_588360.1	95.5
NP_012783.1	NP_593830.1	92.8
NP_012783.1	NP_593754.1	92.8
NP_012783.1	NP_593081.2	91.3
NP_012783.1	NP_587830.1	87.0
NP_012783.1	NP_594517.1	84.0
NP_012783.1	NP_593464.1	82.4
NP_012783.1	NP_588234.1	75.5
NP_012783.1	NP_588283.1	67.8
NP_012783.1	NP_595486.1	57.0
NP_012783.1	NP_595486.1	32.7
NP_012783.1	NP_595760.1	48.5
NP_012783.1	NP_593146.1	42.7
NP_012783.1	NP_593146.1	34.7
NP_012783.1	NP_594738.1	39.7
NP_012783.1	NP_594646.1	32.3
NP_009672.1	NP_594861.1	97.4
NP_009672.1	NP_594861.1	85.9
NP_009672.1	NP_593038.2	93.2
NP_009672.1	NP_593038.2	80.1
NP_009672.1	NP_588091.1	85.5
NP_009672.1	NP_588091.1	77.4
NP_009672.1	NP_594290.1	84.3
NP_009672.1	NP_594290.1	84.0
NP_009672.1	NP_595385.1	81.6
NP_009672.1	NP_595385.1	81.3
NP_009672.1	NP_594437.1	31.2
NP_009672.1	NP_593439.1	31.2
NP_013248.1	NP_595699.1	121.0
NP_013248.1	NP_594613.1	37.4
NP_014045.1	XP_001713040.1	117.0
NP_010611.3	NP_595604.1	52.8
NP_010611.3	NP_595604.1	35.0
NP_010611.3	NP_595604.1	32.3
NP_010611.3	NP_592910.2	44.3
NP_010611.3	NP_594674.1	38.9
NP_010611.3	NP_593770.1	37.7
NP_010611.3	NP_593770.1	36.2
NP_010611.3	NP_595081.1	37.0
NP_010611.3	NP_595081.1	33.1
NP_010611.3	NP_593175.1	37.0
NP_010611.3	NP_587902.1	35.4
NP_010611.3	NP_594958.1	33.9
NP_010611.3	NP_595729.1	32.0
NP_014086.1	NP_595487.1	35.0
NP_014086.1	NP_596740.1	32.0
NP_013847.1	NP_593253.1	195.0
NP_013847.1	NP_593253.1	185.0
NP_013847.1	NP_593629.1	183.0
NP_013847.1	NP_593629.1	137.0
NP_009891.1	NP_592910.2	40.8
NP_009891.1	NP_592910.2	38.1
NP_009891.1	NP_592910.2	35.8
NP_009891.1	NP_592910.2	35.4
NP_009891.1	NP_592910.2	35.0
NP_009891.1	NP_592910.2	32.3
NP_009891.1	NP_592910.2	31.6
NP_009891.1	NP_587902.1	38.5
NP_009891.1	NP_587902.1	33.9
NP_009891.1	NP_593770.1	37.7
NP_009891.1	NP_593770.1	32.7
NP_009891.1	NP_593161.1	36.2
NP_009891.1	NP_595729.1	32.7
NP_009891.1	NP_593175.1	32.7
NP_009891.1	NP_595604.1	32.0
NP_009891.1	NP_595604.1	31.6
NP_009667.1	NP_594364.1	77.8
NP_012610.1	NP_593566.1	166.0
NP_010717.1	NP_593779.1	42.4
NP_010717.1	NP_595396.1	36.2
NP_014601.1	NP_593377.1	46.6
NP_014601.1	NP_593377.1	30.8
NP_014601.1	NP_593779.1	40.4
NP_014601.1	NP_596721.1	33.5
NP_014601.1	NP_595396.1	33.1
NP_013309.1	NP_587902.1	44.7
NP_013309.1	NP_592910.2	39.7
NP_013309.1	NP_592910.2	31.2
NP_013309.1	NP_595604.1	38.1
NP_013309.1	NP_594674.1	37.0
NP_013309.1	NP_593560.1	36.6
NP_013309.1	NP_593560.1	31.6
NP_013309.1	NP_593161.1	36.2
NP_013309.1	NP_593161.1	33.1
NP_013309.1	NP_593161.1	32.3
NP_013309.1	NP_595081.1	35.0
NP_013309.1	NP_593770.1	35.0
NP_013309.1	NP_593770.1	31.2
NP_013309.1	NP_593770.1	30.8
NP_013309.1	NP_594958.1	33.9
NP_013309.1	NP_594958.1	31.6
NP_013309.1	NP_593175.1	30.4
NP_014760.3	NP_595480.1	295.0
NP_014760.3	NP_595870.1	291.0
NP_014760.3	NP_588437.1	273.0
NP_014760.3	NP_593468.1	160.0
NP_014760.3	NP_587770.1	144.0
NP_014760.3	NP_594690.1	133.0
NP_014760.3	NP_594449.2	37.4
NP_013377.1	NP_594506.1	129.0
NP_013377.1	NP_594151.1	27.3
NP_015199.1	NP_592910.2	50.8
NP_015199.1	NP_592910.2	45.1
NP_015199.1	NP_595604.1	38.1
NP_015199.1	NP_587902.1	37.4
NP_015199.1	NP_587902.1	32.0
NP_015199.1	NP_593161.1	34.7
NP_015199.1	NP_595081.1	34.3
NP_013513.3	NP_595604.1	66.2
NP_013513.3	NP_595604.1	33.9
NP_013513.3	NP_592910.2	60.8
NP_013513.3	NP_592910.2	58.5
NP_013513.3	NP_592910.2	37.7
NP_013513.3	NP_593770.1	48.9
NP_013513.3	NP_593770.1	42.7
NP_013513.3	NP_593770.1	35.8
NP_013513.3	NP_593161.1	43.1
NP_013513.3	NP_595081.1	42.7
NP_013513.3	NP_587902.1	42.0
NP_013513.3	NP_587902.1	37.4
NP_013513.3	NP_587902.1	35.4
NP_013513.3	NP_594674.1	40.8
NP_013513.3	NP_594674.1	37.4
NP_013513.3	NP_594674.1	33.9
NP_013513.3	NP_593560.1	40.4
NP_013513.3	NP_593560.1	32.7
NP_013513.3	NP_593560.1	32.0
NP_013513.3	NP_594958.1	35.0
NP_013513.3	NP_593175.1	34.7
NP_014902.3	NP_595870.1	296.0
NP_014902.3	NP_588437.1	283.0
NP_014902.3	NP_595480.1	285.0
NP_014902.3	NP_587770.1	167.0
NP_014902.3	NP_593468.1	165.0
NP_014902.3	NP_594690.1	145.0
NP_014902.3	NP_594690.1	32.3
NP_014902.3	NP_594449.2	35.0
NP_010086.2	NP_593161.1	63.9
NP_010086.2	NP_594674.1	59.7
NP_010086.2	NP_594674.1	36.2
NP_010086.2	NP_593175.1	59.3
NP_010086.2	NP_593175.1	35.4
NP_010086.2	NP_592910.2	45.8
NP_010086.2	NP_592910.2	34.7
NP_010086.2	NP_592910.2	32.7
NP_010086.2	NP_593810.1	43.5
NP_010086.2	NP_595729.1	43.1
NP_010086.2	NP_593770.1	42.0
NP_010086.2	NP_595081.1	39.3
NP_010086.2	NP_595081.1	34.3
NP_010086.2	NP_596382.1	38.1
NP_010086.2	NP_595604.1	37.4
NP_010086.2	NP_595604.1	34.3
NP_010086.2	NP_593560.1	32.7
NP_014551.1	NP_593649.2	210.0
NP_012172.1	NP_594004.1	456.0
NP_014887.3	NP_594630.1	523.0
NP_013350.1	NP_593669.1	95.9
NP_013350.1	NP_588371.3	42.4
NP_013350.1	NP_588371.3	40.4
NP_013350.1	NP_588371.3	36.2
NP_013350.1	NP_593943.3	34.3
NP_013350.1	NP_593943.3	32.3
NP_013543.3	NP_596422.1	47.0
NP_013543.3	NP_594151.1	35.8
NP_013543.3	NP_594506.1	33.9
NP_013667.1	NP_596721.1	35.8
NP_013667.1	NP_596721.1	32.3
NP_011404.1	NP_594414.1	32.0
NP_011404.1	NP_587940.1	31.2
NP_009661.1	NP_592910.2	68.6
NP_009661.1	NP_592910.2	54.3
NP_009661.1	NP_592910.2	45.1
NP_009661.1	NP_587902.1	54.7
NP_009661.1	NP_587902.1	41.2
NP_009661.1	NP_587902.1	32.3
NP_009661.1	NP_595729.1	49.3
NP_009661.1	NP_593770.1	47.8
NP_009661.1	NP_593770.1	35.4
NP_009661.1	NP_593560.1	47.8
NP_009661.1	NP_593560.1	43.9
NP_009661.1	NP_593560.1	31.6
NP_009661.1	NP_594958.1	45.4
NP_009661.1	NP_594958.1	33.5
NP_009661.1	NP_594674.1	37.0
NP_009661.1	NP_594674.1	31.2
NP_009661.1	NP_595604.1	36.6
NP_009661.1	NP_595604.1	32.0
NP_009661.1	NP_593175.1	35.0
NP_009661.1	NP_593175.1	32.7
NP_009661.1	NP_595081.1	31.6
NP_009661.1	NP_595081.1	31.2
NP_013714.1	NP_593464.1	129.0
NP_013714.1	NP_587830.1	130.0
NP_013714.1	NP_593754.1	132.0
NP_013714.1	NP_596626.1	122.0
NP_013714.1	NP_588283.1	117.0
NP_013714.1	NP_594517.1	113.0
NP_013714.1	NP_588360.1	116.0
NP_013714.1	NP_588234.1	107.0
NP_013714.1	NP_595616.1	101.0
NP_013714.1	NP_594009.1	89.0
NP_013714.1	NP_596027.1	86.3
NP_013714.1	NP_593642.1	66.6
NP_013714.1	NP_593830.1	66.6
NP_013714.1	NP_593081.2	63.9
NP_013714.1	NP_595486.1	62.4
NP_013714.1	NP_595486.1	62.4
NP_013714.1	NP_593146.1	52.8
NP_013714.1	NP_593146.1	34.7
NP_013714.1	NP_594646.1	50.4
NP_013714.1	NP_595760.1	49.7
NP_013956.1	NP_593253.1	38.5
NP_013956.1	NP_596612.1	33.5
NP_013956.1	NP_596612.1	33.1
NP_013145.1	XP_001713041.1	555.0
NP_013145.1	NP_594083.1	544.0
NP_011073.1	NP_596422.1	39.7
NP_011073.1	NP_594151.1	33.9
NP_011073.1	NP_594506.1	26.9
NP_010012.1	NP_596391.1	50.1
NP_010012.1	NP_595402.1	32.0
NP_009625.1	NP_596348.1	336.0
NP_009625.1	NP_588250.1	221.0
NP_012485.1	NP_593302.1	1336.0
NP_009546.1	NP_596391.1	38.1
NP_009546.1	NP_595402.1	38.1
NP_009546.1	NP_595402.1	35.4
NP_011400.1	XP_001713093.1	331.0
NP_011651.3	XP_001713040.1	318.0
NP_011092.1	NP_593377.1	589.0
NP_011092.1	NP_594207.3	80.5
NP_011092.1	NP_594207.3	72.8
NP_011092.1	NP_594207.3	66.6
NP_011092.1	NP_594207.3	59.7
NP_011092.1	NP_594207.3	42.0
NP_011092.1	NP_594207.3	41.2
NP_011092.1	NP_596721.1	56.2
NP_011092.1	NP_596721.1	55.1
NP_011092.1	NP_596721.1	39.3
NP_011092.1	NP_594570.1	52.4
NP_011092.1	NP_594570.1	42.7
NP_011092.1	NP_594570.1	37.4
NP_011092.1	NP_595396.1	50.1
NP_011092.1	NP_595396.1	43.1
NP_011092.1	NP_595396.1	33.1
NP_011092.1	NP_593779.1	44.3
NP_011092.1	NP_593779.1	37.7
NP_011092.1	NP_593779.1	35.4
NP_011092.1	NP_593002.1	31.6
NP_014802.3	NP_596422.1	29.3
NP_014015.1	NP_594538.2	942.0
NP_014015.1	NP_594538.2	39.3
NP_012461.1	NP_593260.1	702.0
NP_012461.1	NP_596049.2	81.3
NP_012461.1	NP_596049.2	63.9
NP_010666.2	NP_594151.1	30.8
NP_010666.2	NP_594613.1	26.6
NP_009403.1	NP_592910.2	49.3
